"Id"	"Pk"	"RT"	"Area"	"Ref"	"CAS"	"Qual"
"LibSrch_41"	18	9.451	0.7	62563	"013744-15-5"	89
"LibSrch_41"	18	9.451	0.7	62244	"003856-25-5"	76
"LibSrch_41"	19	9.499	1.69	62470	"031983-22-9"	98
"LibSrch_41"	19	9.499	1.69	62291	"010208-80-7"	93
"LibSrch_41"	19	9.499	1.69	62525	"030021-74-0"	93
"LibSrch_41"	20	9.539	1.16	62330	"054324-03-7"	93
"LibSrch_41"	20	9.539	1.16	62563	"013744-15-5"	91
"LibSrch_41"	20	9.539	1.16	62421	"023986-74-5"	91
"LibSrch_41"	21	9.627	2.93	62439	"000483-76-1"	97
"LibSrch_41"	21	9.627	2.93	62441	"000483-76-1"	93
"LibSrch_41"	21	9.627	2.93	62440	"000483-76-1"	90
"LibSrch_41"	22	9.668	18.14	62379	"150320-52-8"	78
"LibSrch_41"	22	9.668	18.14	62525	"030021-74-0"	70
"LibSrch_41"	22	9.668	18.14	62330	"054324-03-7"	70
"LibSrch_41"	23	9.748	1.19	62408	"016728-99-7"	91
"LibSrch_41"	23	9.748	1.19	62293	"1000156-12-4"	90
"LibSrch_41"	23	9.748	1.19	62436	"001135-66-6"	68
"LibSrch_41"	24	10.076	4.77	76518	"072120-50-4"	72
"LibSrch_41"	24	10.076	4.77	58990	"009355-11-7"	37
"LibSrch_41"	24	10.076	4.77	16755	"024519-04-8"	32
"LibSrch_41"	25	10.165	0.37	74751	"001139-30-6"	38
"LibSrch_41"	25	10.165	0.37	62263	"000087-44-5"	32
"LibSrch_41"	25	10.165	0.37	62508	"004630-07-3"	27
"LibSrch_41"	26	10.389	0.94	62408	"016728-99-7"	92
"LibSrch_41"	26	10.389	0.94	62407	"016728-99-7"	64
"LibSrch_41"	26	10.389	0.94	62243	"011028-42-5"	64
"LibSrch_41"	27	10.501	0.47	76585	"019435-97-3"	53
"LibSrch_41"	27	10.501	0.47	62415	"000483-75-0"	52
"LibSrch_41"	27	10.501	0.47	62507	"004630-07-3"	50
"LibSrch_41"	28	10.573	0.59	76472	"000481-34-5"	68
"LibSrch_41"	28	10.573	0.59	76471	"019912-62-0"	46
"LibSrch_41"	28	10.573	0.59	32919	"058275-58-4"	38
"LibSrch_41"	29	10.806	0.51	62217	"148323-04-0"	47
"LibSrch_41"	29	10.806	0.51	85633	"1000140-30-9"	35
"LibSrch_41"	29	10.806	0.51	30980	"1000304-59-6"	30
"LibSrch_41"	30	14.757	0.43	203743	"000059-02-9"	50
"LibSrch_41"	30	14.757	0.43	203748	"010191-41-0"	38
"LibSrch_41"	30	14.757	0.43	203745	"000059-02-9"	38
"LibSrch_41"	31	15.166	0.83	126339	"006673-73-0"	46
"LibSrch_41"	31	15.166	0.83	126341	"1000194-15-4"	38
"LibSrch_41"	31	15.166	0.83	126347	"095138-20-8"	35
"LibSrch_41"	32	15.254	0.74	217728	"1000223-36-7"	16
"LibSrch_41"	32	15.254	0.74	62195	"000101-85-9"	10
"LibSrch_41"	32	15.254	0.74	34508	"000630-20-6"	10
"LibSrch_41"	33	15.695	0.78	149067	"001686-54-0"	64
"LibSrch_41"	33	15.695	0.78	149061	"003513-69-7"	64
"LibSrch_41"	33	15.695	0.78	149063	"003730-56-1"	27
"LibSrch_42"	1	3.832	0.63	351	"000075-00-3"	64
"LibSrch_42"	1	3.832	0.63	1043	"000107-07-3"	9
"LibSrch_42"	1	3.832	0.63	6968	"000598-38-9"	4
"LibSrch_42"	2	4.778	0.69	15570	"013877-91-3"	55
"LibSrch_42"	2	4.778	0.69	15517	"007785-70-8"	55
"LibSrch_42"	2	4.778	0.69	15687	"000488-97-1"	53
"LibSrch_42"	3	4.89	0.5	15517	"007785-70-8"	55
"LibSrch_42"	3	4.89	0.5	15645	"004889-83-2"	43
"LibSrch_42"	3	4.89	0.5	15706	"002867-05-2"	43
"LibSrch_42"	4	5.283	2.78	15500	"000127-91-3"	95
"LibSrch_42"	4	5.283	2.78	15517	"007785-70-8"	94
"LibSrch_42"	4	5.283	2.78	15686	"000099-85-4"	91
"LibSrch_42"	5	5.347	2.27	15707	"002437-95-8"	90
"LibSrch_42"	5	5.347	2.27	15569	"000502-99-8"	87
"LibSrch_42"	5	5.347	2.27	15488	"000079-92-5"	86
"LibSrch_42"	6	5.756	1.29	15483	"000138-86-3"	91
"LibSrch_42"	6	5.756	1.29	15644	"013898-73-2"	72
"LibSrch_42"	6	5.756	1.29	15478	"000138-86-3"	68
"LibSrch_42"	7	5.796	2.72	15700	"000498-15-7"	72
"LibSrch_42"	7	5.796	2.72	15663	"000499-97-8"	64
"LibSrch_42"	7	5.796	2.72	15655	"000099-84-3"	59
"LibSrch_42"	8	6.293	0.57	15665	"000586-62-9"	81
"LibSrch_42"	8	6.293	0.57	15670	"000586-62-9"	76
"LibSrch_42"	8	6.293	0.57	15669	"000586-62-9"	76
"LibSrch_42"	9	7.495	28.35	16258	"000618-45-1"	94
"LibSrch_42"	9	7.495	28.35	16250	"000099-89-8"	94
"LibSrch_42"	9	7.495	28.35	16255	"000618-45-1"	91
"LibSrch_42"	10	7.968	3.29	56274	"000076-49-3"	95
"LibSrch_42"	10	7.968	3.29	56390	"005655-61-8"	94
"LibSrch_42"	10	7.968	3.29	26394	"000586-81-2"	90
"LibSrch_42"	11	8.433	0.71	62286	"017699-14-8"	64
"LibSrch_42"	11	8.433	0.71	31232	"000086-95-3"	49
"LibSrch_42"	11	8.433	0.71	62407	"016728-99-7"	47
"LibSrch_42"	12	8.69	0.79	62286	"017699-14-8"	87
"LibSrch_42"	12	8.69	0.79	62285	"017699-14-8"	81
"LibSrch_42"	12	8.69	0.79	62246	"003856-25-5"	74
"LibSrch_42"	13	8.754	1.21	62563	"013744-15-5"	97
"LibSrch_42"	13	8.754	1.21	62562	"013744-15-5"	94
"LibSrch_42"	13	8.754	1.21	62423	"023986-74-5"	93
"LibSrch_42"	14	9.042	11.69	62261	"000087-44-5"	89
"LibSrch_42"	14	9.042	11.69	62263	"000087-44-5"	53
"LibSrch_42"	14	9.042	11.69	62431	"000118-65-0"	49
"LibSrch_42"	15	9.291	1.7	62311	"006753-98-6"	97
"LibSrch_42"	15	9.291	1.7	62361	"1000062-61-9"	95
"LibSrch_42"	15	9.291	1.7	62310	"006753-98-6"	93
"LibSrch_42"	16	9.355	0.85	62528	"030021-74-0"	90
"LibSrch_42"	16	9.355	0.85	62249	"1000156-10-8"	89
"LibSrch_42"	16	9.355	0.85	62530	"030021-74-0"	87
"LibSrch_42"	17	9.451	2.23	62421	"023986-74-5"	93
"LibSrch_42"	17	9.451	2.23	62525	"030021-74-0"	90
"LibSrch_42"	17	9.451	2.23	62530	"030021-74-0"	89
"LibSrch_42"	18	9.499	1.02	62470	"031983-22-9"	89
"LibSrch_42"	18	9.499	1.02	62525	"030021-74-0"	86
"LibSrch_42"	18	9.499	1.02	62557	"022469-52-9"	86
"LibSrch_42"	19	9.539	0.63	62563	"013744-15-5"	90
"LibSrch_42"	19	9.539	0.63	62379	"150320-52-8"	89
"LibSrch_42"	19	9.539	0.63	62421	"023986-74-5"	83
"LibSrch_42"	20	9.627	5.41	62439	"000483-76-1"	94
"LibSrch_42"	20	9.627	5.41	62441	"000483-76-1"	93
"LibSrch_42"	20	9.627	5.41	62438	"000483-76-1"	90
"LibSrch_42"	21	9.675	7.63	62438	"000483-76-1"	64
"LibSrch_42"	21	9.675	7.63	62530	"030021-74-0"	55
"LibSrch_42"	21	9.675	7.63	62525	"030021-74-0"	50
"LibSrch_42"	22	9.772	0.85	62525	"030021-74-0"	97
"LibSrch_42"	22	9.772	0.85	62491	"024406-05-1"	91
"LibSrch_42"	22	9.772	0.85	62530	"030021-74-0"	90
"LibSrch_42"	23	10.076	12.57	76518	"072120-50-4"	46
"LibSrch_42"	23	10.076	12.57	76473	"1000140-23-2"	30
"LibSrch_42"	23	10.076	12.57	10103	"000589-33-3"	30
"LibSrch_42"	24	10.397	0.58	76457	"021284-22-0"	64
"LibSrch_42"	24	10.397	0.58	62515	"087064-18-4"	58
"LibSrch_42"	24	10.397	0.58	62408	"016728-99-7"	53
"LibSrch_42"	25	10.477	1.06	62246	"003856-25-5"	87
"LibSrch_42"	25	10.477	1.06	62415	"000483-75-0"	81
"LibSrch_42"	25	10.477	1.06	62530	"030021-74-0"	81
"LibSrch_42"	26	10.573	0.69	62515	"087064-18-4"	70
"LibSrch_42"	26	10.573	0.69	62291	"010208-80-7"	51
"LibSrch_42"	26	10.573	0.69	62558	"022469-52-9"	49
"LibSrch_42"	27	10.717	5.19	62452	"000515-17-3"	83
"LibSrch_42"	27	10.717	5.19	62410	"000473-14-3"	62
"LibSrch_42"	27	10.717	5.19	62304	"1000159-39-0"	60
"LibSrch_42"	28	13.571	0.64	34456	"001618-23-1"	38
"LibSrch_42"	28	13.571	0.64	163044	"056599-50-9"	38
"LibSrch_42"	28	13.571	0.64	34489	"066660-37-5"	38
"LibSrch_42"	29	13.876	0.44	68506	"1000159-11-3"	43
"LibSrch_42"	29	13.876	0.44	133805	"000150-86-7"	38
"LibSrch_42"	29	13.876	0.44	68679	"1000131-34-9"	38
"LibSrch_42"	30	15.166	0.43	126339	"006673-73-0"	49
"LibSrch_42"	30	15.166	0.43	126341	"1000194-15-4"	43
"LibSrch_42"	30	15.166	0.43	126308	"023837-99-2"	30
"LibSrch_42"	31	15.695	0.59	64698	"060460-71-1"	18
"LibSrch_42"	31	15.695	0.59	82731	"031490-71-8"	14
"LibSrch_42"	31	15.695	0.59	34392	"102676-97-1"	10
"LibSrch_43"	1	4.778	0.58	15517	"007785-70-8"	97
"LibSrch_43"	1	4.778	0.58	15707	"002437-95-8"	94
"LibSrch_43"	1	4.778	0.58	15507	"000080-56-8"	87
"LibSrch_43"	2	4.866	0.39	15517	"007785-70-8"	60
"LibSrch_43"	2	4.866	0.39	15569	"000502-99-8"	60
"LibSrch_43"	2	4.866	0.39	15615	"003338-55-4"	53
"LibSrch_43"	3	4.986	1.13	15718	"005794-04-7"	94
"LibSrch_43"	3	4.986	1.13	15490	"000079-92-5"	91
"LibSrch_43"	3	4.986	1.13	15605	"029548-02-5"	90
"LibSrch_43"	4	5.195	1.2	15655	"000099-84-3"	83
"LibSrch_43"	4	5.195	1.2	15527	"000555-10-2"	81
"LibSrch_43"	4	5.195	1.2	15645	"004889-83-2"	80
"LibSrch_43"	5	5.275	4.62	15500	"000127-91-3"	94
"LibSrch_43"	5	5.275	4.62	15517	"007785-70-8"	94
"LibSrch_43"	5	5.275	4.62	15707	"002437-95-8"	94
"LibSrch_43"	6	5.347	2.99	15500	"000127-91-3"	95
"LibSrch_43"	6	5.347	2.99	15721	"018172-67-3"	94
"LibSrch_43"	6	5.347	2.99	15517	"007785-70-8"	94
"LibSrch_43"	7	5.555	0.95	15686	"000099-85-4"	91
"LibSrch_43"	7	5.555	0.95	15645	"004889-83-2"	90
"LibSrch_43"	7	5.555	0.95	15514	"007785-26-4"	90
"LibSrch_43"	8	5.62	0.74	15686	"000099-85-4"	93
"LibSrch_43"	8	5.62	0.74	15645	"004889-83-2"	87
"LibSrch_43"	8	5.62	0.74	15569	"000502-99-8"	83
"LibSrch_43"	9	5.756	2.34	15580	"003760-14-3"	81
"LibSrch_43"	9	5.756	2.34	15517	"007785-70-8"	64
"LibSrch_43"	9	5.756	2.34	15491	"005989-27-5"	64
"LibSrch_43"	10	5.804	3.67	15509	"000123-35-3"	64
"LibSrch_43"	10	5.804	3.67	15686	"000099-85-4"	60
"LibSrch_43"	10	5.804	3.67	15700	"000498-15-7"	58
"LibSrch_43"	11	6.285	1.27	15648	"000554-61-0"	96
"LibSrch_43"	11	6.285	1.27	15671	"000586-62-9"	95
"LibSrch_43"	11	6.285	1.27	15498	"029050-33-7"	95
"LibSrch_43"	12	7.495	12.33	16236	"001687-64-5"	90
"LibSrch_43"	12	7.495	12.33	16258	"000618-45-1"	90
"LibSrch_43"	12	7.495	12.33	16255	"000618-45-1"	90
"LibSrch_43"	13	7.968	6.74	56274	"000076-49-3"	99
"LibSrch_43"	13	7.968	6.74	56372	"092618-89-8"	97
"LibSrch_43"	13	7.968	6.74	56370	"092618-89-8"	95
"LibSrch_43"	14	8.433	1.41	62283	"017699-14-8"	95
"LibSrch_43"	14	8.433	1.41	62244	"003856-25-5"	90
"LibSrch_43"	14	8.433	1.41	62285	"017699-14-8"	68
"LibSrch_43"	15	8.689	1.5	62244	"003856-25-5"	98
"LibSrch_43"	15	8.689	1.5	62286	"017699-14-8"	95
"LibSrch_43"	15	8.689	1.5	62285	"017699-14-8"	93
"LibSrch_43"	16	8.754	2.2	62563	"013744-15-5"	96
"LibSrch_43"	16	8.754	2.2	62562	"013744-15-5"	95
"LibSrch_43"	16	8.754	2.2	62423	"023986-74-5"	91
"LibSrch_43"	17	9.05	10.51	62261	"000087-44-5"	96
"LibSrch_43"	17	9.05	10.51	62432	"000118-65-0"	89
"LibSrch_43"	17	9.05	10.51	62264	"000087-44-5"	87
"LibSrch_43"	18	9.218	0.49	62438	"000483-76-1"	81
"LibSrch_43"	18	9.218	0.49	62441	"000483-76-1"	81
"LibSrch_43"	18	9.218	0.49	62415	"000483-75-0"	58
"LibSrch_43"	19	9.291	1.86	62361	"1000062-61-9"	96
"LibSrch_43"	19	9.291	1.86	62311	"006753-98-6"	95
"LibSrch_43"	19	9.291	1.86	15481	"000079-92-5"	76
"LibSrch_43"	20	9.355	0.64	62415	"000483-75-0"	98
"LibSrch_43"	20	9.355	0.64	62528	"030021-74-0"	97
"LibSrch_43"	20	9.355	0.64	62525	"030021-74-0"	93
"LibSrch_43"	21	9.451	0.66	62525	"030021-74-0"	87
"LibSrch_43"	21	9.451	0.66	62421	"023986-74-5"	87
"LibSrch_43"	21	9.451	0.66	62563	"013744-15-5"	86
"LibSrch_43"	22	9.499	1.95	62470	"031983-22-9"	98
"LibSrch_43"	22	9.499	1.95	62291	"010208-80-7"	94
"LibSrch_43"	22	9.499	1.95	62471	"031983-22-9"	91
"LibSrch_43"	23	9.539	1.18	62379	"150320-52-8"	93
"LibSrch_43"	23	9.539	1.18	62563	"013744-15-5"	91
"LibSrch_43"	23	9.539	1.18	62330	"054324-03-7"	86
"LibSrch_43"	24	9.627	2.42	62439	"000483-76-1"	95
"LibSrch_43"	24	9.627	2.42	62440	"000483-76-1"	93
"LibSrch_43"	24	9.627	2.42	62438	"000483-76-1"	89
"LibSrch_43"	25	9.675	24.37	62517	"039029-41-9"	64
"LibSrch_43"	25	9.675	24.37	62246	"003856-25-5"	64
"LibSrch_43"	25	9.675	24.37	62330	"054324-03-7"	62
"LibSrch_43"	26	9.748	1.18	62408	"016728-99-7"	93
"LibSrch_43"	26	9.748	1.18	62407	"016728-99-7"	81
"LibSrch_43"	26	9.748	1.18	62521	"000469-61-4"	81
"LibSrch_43"	27	10.076	5.94	76518	"072120-50-4"	91
"LibSrch_43"	27	10.076	5.94	15497	"006876-07-9"	38
"LibSrch_43"	27	10.076	5.94	10103	"000589-33-3"	38
"LibSrch_43"	28	10.164	0.58	104376	"1000222-08-6"	50
"LibSrch_43"	28	10.164	0.58	14642	"001720-38-3"	43
"LibSrch_43"	28	10.164	0.58	44405	"070703-08-1"	38
"LibSrch_43"	29	10.389	1.13	62408	"016728-99-7"	52
"LibSrch_43"	29	10.389	1.13	62480	"000475-20-7"	49
"LibSrch_43"	29	10.389	1.13	62258	"041702-63-0"	46
"LibSrch_43"	30	10.493	0.46	62526	"022567-17-5"	76
"LibSrch_43"	30	10.493	0.46	62379	"150320-52-8"	70
"LibSrch_43"	30	10.493	0.46	62246	"003856-25-5"	60
"LibSrch_43"	31	11.399	0.4	110399	"058594-45-9"	58
"LibSrch_43"	31	11.399	0.4	67155	"065128-96-3"	58
"LibSrch_43"	31	11.399	0.4	110386	"005090-41-5"	52
"LibSrch_43"	32	13.266	0.41	114583	"1000283-81-2"	50
"LibSrch_43"	32	13.266	0.41	103521	"003518-03-4"	50
"LibSrch_43"	32	13.266	0.41	103112	"020028-59-5"	50
"LibSrch_43"	33	15.166	0.82	126308	"023837-99-2"	49
"LibSrch_43"	33	15.166	0.82	126311	"007715-48-2"	38
"LibSrch_43"	33	15.166	0.82	126234	"002398-99-4"	35
"LibSrch_43"	34	15.254	0.45	126162	"1000292-45-8"	60
"LibSrch_43"	34	15.254	0.45	125816	"042495-98-7"	30
"LibSrch_43"	34	15.254	0.45	14717	"1000188-73-7"	20
"LibSrch_43"	35	15.695	0.49	149061	"003513-69-7"	81
"LibSrch_43"	35	15.695	0.49	149053	"033892-22-7"	64
"LibSrch_43"	35	15.695	0.49	148992	"017021-26-0"	59
"LibSrch_44"	1	4.778	0.83	15517	"007785-70-8"	93
"LibSrch_44"	1	4.778	0.83	15645	"004889-83-2"	86
"LibSrch_44"	1	4.778	0.83	15516	"007785-26-4"	72
"LibSrch_44"	2	4.866	0.49	15707	"002437-95-8"	38
"LibSrch_44"	2	4.866	0.49	15716	"068998-21-0"	27
"LibSrch_44"	2	4.866	0.49	15711	"002867-05-2"	25
"LibSrch_44"	3	4.986	0.71	15718	"005794-04-7"	97
"LibSrch_44"	3	4.986	0.71	15490	"000079-92-5"	93
"LibSrch_44"	3	4.986	0.71	15489	"000079-92-5"	92
"LibSrch_44"	4	5.075	0.65	15513	"002153-66-4"	60
"LibSrch_44"	4	5.075	0.65	15481	"000079-92-5"	60
"LibSrch_44"	4	5.075	0.65	15665	"000586-62-9"	49
"LibSrch_44"	5	5.283	3.34	15721	"018172-67-3"	97
"LibSrch_44"	5	5.283	3.34	15500	"000127-91-3"	96
"LibSrch_44"	5	5.283	3.34	15704	"003387-41-5"	94
"LibSrch_44"	6	5.347	2.53	15704	"003387-41-5"	87
"LibSrch_44"	6	5.347	2.53	15655	"000099-84-3"	87
"LibSrch_44"	6	5.347	2.53	15515	"007785-70-8"	87
"LibSrch_44"	7	5.556	0.93	15480	"013466-78-9"	90
"LibSrch_44"	7	5.556	0.93	15645	"004889-83-2"	87
"LibSrch_44"	7	5.556	0.93	15686	"000099-85-4"	76
"LibSrch_44"	8	5.62	0.67	15480	"013466-78-9"	68
"LibSrch_44"	8	5.62	0.67	15544	"005208-49-1"	62
"LibSrch_44"	8	5.62	0.67	15486	"013466-78-9"	58
"LibSrch_44"	9	5.756	0.66	15493	"005989-27-5"	76
"LibSrch_44"	9	5.756	0.66	15580	"003760-14-3"	72
"LibSrch_44"	9	5.756	0.66	15696	"005989-54-8"	64
"LibSrch_44"	10	5.804	1.8	15686	"000099-85-4"	90
"LibSrch_44"	10	5.804	1.8	15514	"007785-26-4"	72
"LibSrch_44"	10	5.804	1.8	15683	"000508-32-7"	58
"LibSrch_44"	11	7.487	27.02	16250	"000099-89-8"	97
"LibSrch_44"	11	7.487	27.02	16256	"000099-89-8"	91
"LibSrch_44"	11	7.487	27.02	16258	"000618-45-1"	91
"LibSrch_44"	12	7.968	8.55	56274	"000076-49-3"	98
"LibSrch_44"	12	7.968	8.55	56370	"092618-89-8"	94
"LibSrch_44"	12	7.968	8.55	56372	"092618-89-8"	93
"LibSrch_44"	13	8.433	0.47	62286	"017699-14-8"	64
"LibSrch_44"	13	8.433	0.47	62285	"017699-14-8"	58
"LibSrch_44"	13	8.433	0.47	62407	"016728-99-7"	49
"LibSrch_44"	14	8.689	0.67	62286	"017699-14-8"	95
"LibSrch_44"	14	8.689	0.67	62285	"017699-14-8"	94
"LibSrch_44"	14	8.689	0.67	62314	"050894-66-1"	91
"LibSrch_44"	15	8.754	1.01	62563	"013744-15-5"	93
"LibSrch_44"	15	8.754	1.01	62249	"1000156-10-8"	91
"LibSrch_44"	15	8.754	1.01	62423	"023986-74-5"	90
"LibSrch_44"	16	9.042	9.98	62261	"000087-44-5"	98
"LibSrch_44"	16	9.042	9.98	62432	"000118-65-0"	93
"LibSrch_44"	16	9.042	9.98	62378	"242794-76-9"	91
"LibSrch_44"	17	9.291	1.35	62311	"006753-98-6"	89
"LibSrch_44"	17	9.291	1.35	15612	"003338-55-4"	81
"LibSrch_44"	17	9.291	1.35	15570	"013877-91-3"	81
"LibSrch_44"	18	9.355	0.7	62246	"003856-25-5"	68
"LibSrch_44"	18	9.355	0.7	62441	"000483-76-1"	64
"LibSrch_44"	18	9.355	0.7	62330	"054324-03-7"	45
"LibSrch_44"	19	9.451	1.83	62421	"023986-74-5"	93
"LibSrch_44"	19	9.451	1.83	62249	"1000156-10-8"	83
"LibSrch_44"	19	9.451	1.83	62530	"030021-74-0"	83
"LibSrch_44"	20	9.499	1.01	62525	"030021-74-0"	97
"LibSrch_44"	20	9.499	1.01	62470	"031983-22-9"	97
"LibSrch_44"	20	9.499	1.01	62249	"1000156-10-8"	96
"LibSrch_44"	21	9.539	0.63	62249	"1000156-10-8"	93
"LibSrch_44"	21	9.539	0.63	62563	"013744-15-5"	90
"LibSrch_44"	21	9.539	0.63	62421	"023986-74-5"	89
"LibSrch_44"	22	9.627	3.89	62439	"000483-76-1"	95
"LibSrch_44"	22	9.627	3.89	62441	"000483-76-1"	93
"LibSrch_44"	22	9.627	3.89	62438	"000483-76-1"	90
"LibSrch_44"	23	9.675	7.33	62438	"000483-76-1"	84
"LibSrch_44"	23	9.675	7.33	62525	"030021-74-0"	78
"LibSrch_44"	23	9.675	7.33	65627	"062924-17-8"	74
"LibSrch_44"	24	9.772	0.48	62490	"017627-24-6"	90
"LibSrch_44"	24	9.772	0.48	62470	"031983-22-9"	86
"LibSrch_44"	24	9.772	0.48	62491	"024406-05-1"	86
"LibSrch_44"	25	10.076	10.3	76518	"072120-50-4"	91
"LibSrch_44"	25	10.076	10.3	62298	"1000293-01-9"	38
"LibSrch_44"	25	10.076	10.3	34376	"1000185-18-1"	37
"LibSrch_44"	26	10.164	0.49	184040	"000056-47-3"	50
"LibSrch_44"	26	10.164	0.49	147535	"014884-07-2"	40
"LibSrch_44"	26	10.164	0.49	74786	"1000131-71-2"	38
"LibSrch_44"	27	10.397	0.54	62414	"000483-75-0"	49
"LibSrch_44"	27	10.397	0.54	62413	"000483-75-0"	45
"LibSrch_44"	27	10.397	0.54	62558	"022469-52-9"	43
"LibSrch_44"	28	10.493	1.12	76471	"019912-62-0"	90
"LibSrch_44"	28	10.493	1.12	62439	"000483-76-1"	70
"LibSrch_44"	28	10.493	1.12	62528	"030021-74-0"	60
"LibSrch_44"	29	10.573	1.36	76472	"000481-34-5"	83
"LibSrch_44"	29	10.573	1.36	76471	"019912-62-0"	50
"LibSrch_44"	29	10.573	1.36	62515	"087064-18-4"	46
"LibSrch_44"	30	10.717	4.74	62532	"020071-49-2"	78
"LibSrch_44"	30	10.717	4.74	62518	"000473-13-2"	70
"LibSrch_44"	30	10.717	4.74	62534	"000489-29-2"	60
"LibSrch_44"	31	13.266	0.53	115470	"001686-67-5"	93
"LibSrch_44"	31	13.266	0.53	115468	"001686-67-5"	86
"LibSrch_44"	31	13.266	0.53	115454	"020230-48-2"	76
"LibSrch_44"	32	15.166	1.3	114356	"1000111-31-3"	45
"LibSrch_44"	32	15.166	1.3	114342	"098301-98-5"	43
"LibSrch_44"	32	15.166	1.3	114351	"1000111-61-0"	38
"LibSrch_44"	33	15.246	0.51	128672	"056700-86-8"	37
"LibSrch_44"	33	15.246	0.51	122005	"300862-83-3"	25
"LibSrch_44"	33	15.246	0.51	96861	"325482-56-2"	25
"LibSrch_44"	34	15.695	0.92	149061	"003513-69-7"	87
"LibSrch_44"	34	15.695	0.92	149049	"033536-85-5"	53
"LibSrch_44"	34	15.695	0.92	149050	"041298-29-7"	45
"LibSrch_44"	35	15.943	0.66	147594	"001235-74-1"	94
"LibSrch_44"	35	15.943	0.66	147596	"001235-74-1"	76
"LibSrch_44"	35	15.943	0.66	147597	"001235-74-1"	68
"LibSrch_45"	1	5.283	1.74	15605	"029548-02-5"	90
"LibSrch_45"	1	5.283	1.74	15704	"003387-41-5"	87
"LibSrch_45"	1	5.283	1.74	15655	"000099-84-3"	87
"LibSrch_45"	2	5.347	1.21	15517	"007785-70-8"	93
"LibSrch_45"	2	5.347	1.21	15721	"018172-67-3"	93
"LibSrch_45"	2	5.347	1.21	15500	"000127-91-3"	90
"LibSrch_45"	3	5.764	0.93	15580	"003760-14-3"	72
"LibSrch_45"	3	5.764	0.93	15644	"013898-73-2"	64
"LibSrch_45"	3	5.764	0.93	15517	"007785-70-8"	60
"LibSrch_45"	4	5.804	1.54	15515	"007785-70-8"	70
"LibSrch_45"	4	5.804	1.54	15514	"007785-26-4"	70
"LibSrch_45"	4	5.804	1.54	15663	"000499-97-8"	62
"LibSrch_45"	5	6.293	0.61	15648	"000554-61-0"	94
"LibSrch_45"	5	6.293	0.61	15665	"000586-62-9"	94
"LibSrch_45"	5	6.293	0.61	15669	"000586-62-9"	93
"LibSrch_45"	6	7.495	21.13	16250	"000099-89-8"	96
"LibSrch_45"	6	7.495	21.13	16255	"000618-45-1"	91
"LibSrch_45"	6	7.495	21.13	16256	"000099-89-8"	90
"LibSrch_45"	7	7.968	6.73	56274	"000076-49-3"	97
"LibSrch_45"	7	7.968	6.73	56372	"092618-89-8"	97
"LibSrch_45"	7	7.968	6.73	56370	"092618-89-8"	96
"LibSrch_45"	8	8.433	1.53	62286	"017699-14-8"	97
"LibSrch_45"	8	8.433	1.53	62283	"017699-14-8"	96
"LibSrch_45"	8	8.433	1.53	62285	"017699-14-8"	95
"LibSrch_45"	9	8.69	1.5	62244	"003856-25-5"	98
"LibSrch_45"	9	8.69	1.5	62286	"017699-14-8"	95
"LibSrch_45"	9	8.69	1.5	62283	"017699-14-8"	94
"LibSrch_45"	10	8.754	2.32	62563	"013744-15-5"	97
"LibSrch_45"	10	8.754	2.32	62421	"023986-74-5"	93
"LibSrch_45"	10	8.754	2.32	62562	"013744-15-5"	91
"LibSrch_45"	11	9.05	9.39	62261	"000087-44-5"	98
"LibSrch_45"	11	9.05	9.39	62432	"000118-65-0"	89
"LibSrch_45"	11	9.05	9.39	62264	"000087-44-5"	86
"LibSrch_45"	12	9.227	0.52	62441	"000483-76-1"	76
"LibSrch_45"	12	9.227	0.52	62179	"124790-36-9"	64
"LibSrch_45"	12	9.227	0.52	51747	"051407-46-6"	59
"LibSrch_45"	13	9.291	1.69	62311	"006753-98-6"	95
"LibSrch_45"	13	9.291	1.69	62310	"006753-98-6"	83
"LibSrch_45"	13	9.291	1.69	62361	"1000062-61-9"	76
"LibSrch_45"	14	9.355	0.66	62415	"000483-75-0"	93
"LibSrch_45"	14	9.355	0.66	62258	"041702-63-0"	93
"LibSrch_45"	14	9.355	0.66	62249	"1000156-10-8"	91
"LibSrch_45"	15	9.451	0.68	62421	"023986-74-5"	97
"LibSrch_45"	15	9.451	0.68	62563	"013744-15-5"	94
"LibSrch_45"	15	9.451	0.68	62415	"000483-75-0"	93
"LibSrch_45"	16	9.499	2.21	62470	"031983-22-9"	98
"LibSrch_45"	16	9.499	2.21	62291	"010208-80-7"	93
"LibSrch_45"	16	9.499	2.21	62469	"031983-22-9"	92
"LibSrch_45"	17	9.539	1.56	62330	"054324-03-7"	93
"LibSrch_45"	17	9.539	1.56	62379	"150320-52-8"	90
"LibSrch_45"	17	9.539	1.56	62517	"039029-41-9"	90
"LibSrch_45"	18	9.627	2.69	62439	"000483-76-1"	93
"LibSrch_45"	18	9.627	2.69	62441	"000483-76-1"	93
"LibSrch_45"	18	9.627	2.69	62438	"000483-76-1"	91
"LibSrch_45"	19	9.667	27.95	62507	"004630-07-3"	78
"LibSrch_45"	19	9.667	27.95	62525	"030021-74-0"	70
"LibSrch_45"	19	9.667	27.95	62330	"054324-03-7"	70
"LibSrch_45"	20	9.748	1.25	62408	"016728-99-7"	95
"LibSrch_45"	20	9.748	1.25	62407	"016728-99-7"	91
